DN.1;fid.1;name.1;date.1;island.1;gps_id.1;radius.1;colour_sca.1;colour.1;class_1.1;class_2.1;class_3.1;cover_wate.1;cover_shel.1;cover_rock.1;cover_chan.1;cover_uca.1;cover_macr.1;uca_class.1;greeness.1;mangrove.1;penetrabil.1;camera.1;photo.1;obs.1;ele.1;time.1;gpxx_Waypo.1;wptx1_Wayp.1;ctx_Creati.1;layer.1;path.1;area..ha..1;X.finos.1;test1_clas.1;test2_clas.1;test3_clas.1;test4_clas.1;test5_clas.1;test6_clas.1;sandy_uca.1;teste_fin.1;test_fin2.1;teste_bs.1;finalvalue.1;class_name.1;train_val.1;classname.1;fv2.1;new_test.1;fv3.1;fv4.1;fv5.1;fv6.1;finalclass.1;uca.1;fpc.1;ele_2.1;time_2.1;name_2.1;gpxx_Way_1.1;wptx1_Wa_1.1;ctx_Crea_1.1;radius_2.1;Spectral1;DN.2;fid.2;name.2;date.2;island.2;gps_id.2;radius.2;colour_sca.2;colour.2;class_1.2;class_2.2;class_3.2;cover_wate.2;cover_shel.2;cover_rock.2;cover_chan.2;cover_uca.2;cover_macr.2;uca_class.2;greeness.2;mangrove.2;penetrabil.2;camera.2;photo.2;obs.2;ele.2;time.2;gpxx_Waypo.2;wptx1_Wayp.2;ctx_Creati.2;layer.2;path.2;area..ha..2;X.finos.2;test1_clas.2;test2_clas.2;test3_clas.2;test4_clas.2;test5_clas.2;test6_clas.2;sandy_uca.2;teste_fin.2;test_fin2.2;teste_bs.2;finalvalue.2;class_name.2;train_val.2;classname.2;fv2.2;new_test.2;fv3.2;fv4.2;fv5.2;fv6.2;finalclass.2;uca.2;fpc.2;ele_2.2;time_2.2;name_2.2;gpxx_Way_1.2;wptx1_Wa_1.2;ctx_Crea_1.2;radius_2.2;RID;B1.1;B1.2;B02_10;B03_10;B04_10;B08_10;B05_10;B06_10;B07_10;B08a_10;B09_10;B11_10;B12_10
3;2437;2437;28/02/2019;Adonga;1;20;10YR;8B;wet;sand;-;10;2;0;0;0;0;-;N;N;6;MH_tel;113550/113547/113544;NA;2.741216;30:40.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T11:30:40Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;6.37;sandy;sandy;sandy;sandy;sandy;sediment;other;sandy;sandy;other;3;sandy;training;sandy;2;4;2;2;2;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2437;28.67704831;122.5577764;660.0909091;1052.727273;1076;1249.636364;1249.272727;1227.090909;1265.545455;1260.545455;1056.727273;997;649.9090909
3;2436;2436;28/02/2019;Adonga;1;30;10YR;8B;wet;sand;-;20;0;0;0;0;0;-;N;N;6;MH_tel;111612/111605/111601;NA;3.134923;14:01.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T11:14:01Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.278;3.77;sandy;sandy_water;sandy;sandy;wet_sandy;sediment;other;sandy;sandy;other;5;wet_sandy;training;wet_sandy;2;2;2;3;3;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2436;186.2264276;125.712634;700.6666667;1067.222222;1099.333333;1290.148148;1269.481481;1261.666667;1294.62963;1291.185185;1119.962963;1067.555556;697.2962963
3;2434;2434;28/02/2019;Adonga;1;60;10YR;8B;wet;sand;-;30;0;0;0;0;0;-;N;N;7;MH_tel;104151/104155/104158;NA;5.209949;40:29.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T10:40:29Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;1.112;5.63;sandy;sandy_water;sandy;sandy;wet_sandy;sediment;other;sandy;sandy;other;5;wet_sandy;validation;wet_sandy;2;4;2;3;3;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2434;184.3835198;128.6318258;663.1145833;1019.666667;1058.40625;1258.270833;1228.479167;1228.885417;1257.572917;1268.666667;1078.677083;1064.34375;695.6875
3;2433;2433;28/02/2019;Adonga;1;5;10YR;8B;-;muddy_sand;-;0;1;0;0;100;0;L;N;N;18;MH_tel;102540/102543/102552;NA;1.732129;24:25.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T10:24:25Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;18.19;sandy;sandy;muddy_sand;muddy;muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2433;110.8321932;118.88168;576;893;995;1148;1152;1182;1216;1217;1079;1084;738
3;2432;2432;28/02/2019;Adonga;1;50;10YR;8B;wet;sand;-;30;0;0;0;0;0;-;N;N;5;MH_tel;100554/100558;NA;4.774843;04:09.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T10:04:09Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.773;5.02;sandy;sandy_water;sandy;sandy;wet_sandy;sediment;other;sandy;sandy;other;5;wet_sandy;training;wet_sandy;2;4;2;3;1;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2432;182.2938319;113.3786612;626.5352113;966.4788732;1006.225352;1209.859155;1178.492958;1184.267606;1211.197183;1221.746479;1045.971831;1022.056338;666.4647887
3;2449;2449;04/03/2019;Adonga;1;25;-;-;-;muddy_sand;-;0;5;0;0;0;0;-;N;N;20;Belo;100-354/355;NA;1.957204;41:17.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T15:41:17Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.193;17.33;sandy;sandy;muddy_sand;muddy;muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;5;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2449;154.735842;133.609159;596.4210526;908.4736842;1000.157895;1159.473684;1140.947368;1131.631579;1157.368421;1174.421053;972.5789474;945.0526316;602.7368421
3;2443;2443;28/02/2019;Adonga;1;5;10YR;6A;-;mud;uca;0;0;0;10;100;0;H;N;N;20;MH_tel;132017/132011/132001;NA;-8388608;16:47.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T13:16:47Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;48.85;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2443;252.2692498;45.5357122;625;991;1058;1234;1199;1225;1228;1187;1023;1042;707
3;2442;2442;28/02/2019;Adonga;1;100;10YR;7C;-;muddy_sand;-;30;1;0;0;0;0;-;N;N;13;MH_tel;130413/130408/130404;NA;8.456038;02:51.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T13:02:51Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;3.09;18.03;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;validation;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2442;128.5867572;125.7528177;631.0896057;996.4301075;1072.010753;1276.27957;1265.114695;1265.767025;1286.802867;1288.0681;1054.060932;899.2580645;575.7060932
3;2416;2416;25/02/2019;Adonga;1;80;10YR;7B;wet;sandy_mud;-;30;0;0;0;0;0;-;S;N;8;Belo;100-295/296;NA;2.060571;38:13.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-25T10:38:13Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;1.978;NA;muddy;muddy_water;muddy;muddy;wet_muddy;sediment;other;muddy;muddy;other;6;muddy;training;muddy;2;6;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2416;157.8664925;125.4751168;714.4387755;1100.127551;1134.295918;1390.561224;1351.352041;1358.285714;1391.755102;1389.673469;1131.964286;937.3316327;586.8316327
3;2566;2566;28/03/2019;Adonga;1;10;-;-;wet;sandy_mud;uca;10;0;0;20;100;0;H;N;N;20;Belo;100-620/621;pouco sandy;4.993292;33:16.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-28T10:33:16Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;NA;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2566;151.3657518;182.8728438;594;864;964.5;1111;1119.5;1100.5;1128.5;1135.5;1004;1007.5;671.5
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2504;2504;13/03/2019;Adonga;1;100;10YR;7A;-;mud;uca;0;0;0;5;100;0;H;N;N;20;Belo;100-448/449;NA;1;16:42.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-13T09:16:42Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;3.09;52.76;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;2504;216.0356159;157.5513614;385.3546326;702.1214058;814.057508;953.8881789;923.1277955;912.172524;942.6741214;963.884984;816.6741214;938.4217252;621.2364217
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;44;44;26/02/2019;Adonga;2;50;10YR;8C;wet;sand;-;15;0;0;0;0;0;-;N;N;5;Belo;100-305/305;muitos buracos pequenos;-11.691357;47:46.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-26T10:47:46Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.773;3.69;sandy;sandy_water;sandy;sandy;sandy;sediment;other;sandy;sandy;other;3;sandy;training;sandy;2;2;2;2;2;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;44;181.7810185;128.7868655;727.6315789;1175.473684;1228.5;1416.131579;1413.25;1350.526316;1387.315789;1432.763158;1309.789474;1225.710526;763.4342105
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2532;2532;14/03/2019;Adonga;1;40;10YR;7B;wet;sand;-;20;0;0;0;0;0;-;N;N;6;Belo;-;NA;1.001234;33:03.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-14T11:33:03Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.494;6.17;sandy;sandy_water;sandy;sandy;wet_sandy;sediment;other;sandy;sandy;other;5;wet_sandy;training;wet_sandy;2;4;3;3;3;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;2532;129.7575676;130.8486994;535.8125;911.9166667;1000.083333;1245.625;1168.645833;1193.354167;1238.354167;1266.895833;1064.583333;908.7916667;543.2708333
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2399;2399;20/02/2019;Adonga;1;20;10YR;8C;dry;beach_sand_uca;uca;0;0;0;0;100;0;M;N;N;6;Belo;100-270/271;Sed ID = 1-2398;2.900126;59:57.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-20T16:59:57Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;1.55;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;validation;beach_sand;1;1;1;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;2399;123.0487216;134.8899268;1011.363636;1531.636364;1650.181818;1952.181818;1788;1781.272727;1849;1884.818182;1414.636364;2056.545455;1495.363636
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2366;2366;05/02/2019;Adonga;1;poligono;7.5YR;8C;dry;sand;-;0;0;0;0;0;0;NA;N;N;5;-;-;NA;NA;NA;NA;NA;NA;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;3.926;4.55;sandy;sandy;sandy;sandy;sandy;sediment;other;sandy;sandy;other;3;sandy;training;sandy;2;2;2;2;2;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;2366;200.5525697;150.9177463;557.5529412;950.7294118;964.6588235;1183.070588;1141.364706;1136.670588;1168.258824;1205.894118;1020.317647;1035.188235;680.8941176
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;8D2;05/02/2019;Adonga;2;poligono;10YR;8C;dry;muddy_sand;uca;0;0;0;0;80;0;M;N;N;5;Belo;100-104/106;uca pequeno;NA;NA;NA;NA;NA;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.213;9.5;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;other;4;sandy_uca;training;sandy_uca;1;3;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;8D2;233.5986219;155.5614878;554.3333333;928.6666667;978.6666667;1196.666667;1148.666667;1132.333333;1161;1219.333333;1015;1065;701
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2601;2601;29/03/2019;Adonga;1;15;-;-;wet;beach_sand;-;1;1;0;0;0;0;-;N;N;5;Belo;100-678/679;muitos buracos;4.183535;56:41.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-29T12:56:41Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.07;2.5;sandy;sandy;sandy;sandy;sandy;sediment;other;beach_sand;beach_sand;beach_sand;1;beach_sand;training;beach_sand;2;2;2;2;2;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;2601;193.3714309;108.5798276;790.25;1203.5;1184.5;1416;1382;1365.5;1418.5;1421.5;1200;1029;631
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2415;2415;25/02/2019;Adonga;1;5;-;-;-;sandy_mud;uca;0;0;0;0;100;0;H;N;N;20;-;-;NA;3.377468;20:00.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-25T10:20:00Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;36.66;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;6;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;2415;212.7390879;162.3804487;466;833;916;1108;1081;1113;1106;1113;569;962;629
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;42;42;25/02/2019;Adonga;2;60;10YR;7B;-;muddy_sand;-;40;1;0;1;0;0;-;S;N;13;Belo;100-285/286;pouco sandy;-5.645069;47:57.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-25T08:47:57Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;1.112;15.2;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;validation;muddy;2;4;5;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;42;161.7810808;136.9895928;706.5675676;1078.099099;1122.900901;1380.216216;1338.603604;1354.972973;1386.108108;1383.468468;1129.135135;937.6036036;580.0720721
