"DN";"fid";"name";"date";"island";"gps_id";"radius";"colour_sca";"colour";"class_1";"class_2";"class_3";"cover_wate";"cover_shel";"cover_rock";"cover_chan";"cover_uca";"cover_macr";"uca_class";"greeness";"mangrove";"penetrabil";"camera";"photo";"obs";"ele";"time";"gpxx_Waypo";"wptx1_Wayp";"ctx_Creati";"layer";"path";"area..ha.";"X.finos";"test1_clas";"test2_clas";"test3_clas";"test4_clas";"test5_clas";"test6_clas";"sandy_uca";"teste_fin";"test_fin2";"teste_bs";"finalvalue";"class_name";"train_val";"classname";"fv2";"new_test";"fv3";"fv4";"fv5";"fv6";"finalclass";"uca";"fpc";"ele_2";"time_2";"name_2";"gpxx_Way_1";"wptx1_Wa_1";"ctx_Crea_1";"radius_2";"Spectral1"
3;2538;"2538";"21/03/2019";"Adonga";"1";"5";"-";"-";"wet";"muddy_sand";"macroalgae";20;30;0;0;0;50;"-";"N";"N";10;"Belo";"100-569/570";"penetrabi.idade influenciada pelas conchas; camada de algas putrefactas por cima";6.134436;"2019/03/21 15:31:46.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-21T15:31:46Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.008;12.68;"sandy";"sandy_water";"muddy_sand";"muddy";"wet_muddy";"sediment";"other";"sandy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"4";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2537;"2537";"21/03/2019";"Adonga";"1";"10";"10YR";"5B";"wet";"muddy_sand";"-";15;30;0;0;0;0;"-";"N";"N";8;"Belo";"100-566/567/568";"penetrabi.idade influenciada pelas conchas";5.491271;"2019/03/21 15:20:09.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-21T15:20:09Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.031;NA;"sandy";"sandy_water";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"training";"sandy";"2";"3";"2";"2";"1";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2553;"2553";"27/03/2019";"Adonga";"1";"20";"-";"-";"wet";"muddy_sand";"uca";0;0;0;5;100;0;"H";"N";"N";14;"Belo";"100-594/595";NA;0.864885;"2019/03/27 10:01:07.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-27T10:01:07Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.124;10.98;"sandy_uca";"sandy_uca";"muddy_sand_uca";"muddy_uca";"muddy_uca";"muddy_uca";"other";"sandy_uca";"muddy_uca";"other";"7";"muddy_uca";"training";"muddy_uca";"2";"3";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2552;"2552";"27/03/2019";"Adonga";"1";"20";"-";"-";"wet";"sand";"-";15;0;0;0;0;0;"-";"S";"N";3;"Belo";"100-592/593";"muitos buracos; yellowness";-0.207493;"2019/03/27 09:53:26.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-27T09:53:26Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.124;2.74;"sandy";"sandy_water";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"training";"sandy";"2";"2";"2";"2";"2";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2551;"2551";"27/03/2019";"Adonga";"1";"15";"-";"-";"wet";"sand";"uca";1;0;0;0;100;0;"L";"N";"N";3;"Belo";"100-590/591";"sand proximo d ebeach sand";1.46329;"2019/03/27 09:43:36.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-27T09:43:36Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.07;1.94;"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"other";"4";"sandy_uca";"validation";"sandy_uca";"1";"1";"2";"1";"1";"1";"sandy-with-FBA";"1";"1";NA;NA;NA;NA;NA;NA;NA;"Sand with FBA"
3;2550;"2550";"27/03/2019";"Adonga";"1";"15";"-";"-";"wet";"sandy_mud";"uca";0;0;0;0;100;0;"H";"N";"N";13;"-";"-";"pouco wet";1.966714;"2019/03/27 09:31:51.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-27T09:31:51Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.07;26.79;"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"other";"muddy_uca";"muddy_uca";"other";"7";"muddy_uca";"training";"muddy_uca";"2";"5";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2545;"2545";"21/03/2019";"Adonga";"1";"45";"-";"-";"wet";"beach_sand_uca";"uca";0;0;0;0;100;0;"M";"N";"N";4;"Belo";"100-583/584";NA;3.788699;"2019/03/21 16:49:31.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-21T16:49:31Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.626;2.15;"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"beach_sand_uca";"beach_sand_uca";"beach_sand";"2";"beach_sand_uca";"validation";"beach_sand";"1";"1";"2";"1";"1";"1";"sandy-with-FBA";"1";"1";NA;NA;NA;NA;NA;NA;NA;"Sand with FBA"
3;2544;"2544";"21/03/2019";"Adonga";"1";"15";"-";"-";"-";"mud";"uca";0;0;0;0;100;0;"H";"N";"N";20;"Belo";"100-581/582";NA;-8388608;"2019/03/21 16:28:45.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-21T16:28:45Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.07;60.49;"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"other";"muddy_uca";"muddy_uca";"other";"7";"muddy_uca";"training";"muddy_uca";"2";"5";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2543;"2543";"21/03/2019";"Adonga";"1";"20";"-";"-";"wet";"sand";"uca";2;15;0;0;100;0;"H";"N";"N";10;"Belo";"100-579/580";"penetrabilidade influenciada por conchas";7.220025;"2019/03/21 16:18:44.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-21T16:18:44Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.124;7.03;"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"other";"4";"sandy_uca";"validation";"sandy_uca";"1";"3";"2";"1";"1";"1";"sandy-with-FBA";"1";"1";NA;NA;NA;NA;NA;NA;NA;"Sand with FBA"
3;2562;"2562";"28/03/2019";"Adonga";"1";"50";"-";"-";"wet";"sandy_mud";"-";30;0;0;5;0;20;"-";"S";"N";20;"Belo";"100-608/609";"pouco green";-0.856046;"2019/03/28 09:03:36.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T09:03:36Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.773;32.5;"muddy";"muddy_water";"muddy";"muddy";"wet_muddy";"sediment";"other";"muddy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"6";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2561;"2561";"28/03/2019";"Adonga";"1";"20";"-";"-";"wet";"mud";"green";40;0;0;5;0;50;"-";"S";"N";20;"Belo";"100-606/607";"filamentos de green macroalgae + micro (parece)";0.368667;"2019/03/28 08:51:05.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T08:51:05Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.124;56.41;"muddy";"muddy_water";"muddy";"muddy";"wet_muddy";"sediment";"other";"muddy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"6";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2559;"2559";"28/03/2019";"Adonga";"1";"20";"-";"-";"wet";"mud";"-";40;0;0;0;0;0;"-";"N";"N";20;"-";"-";"SedID+fotos=1-2558";0.578431;"2019/03/28 08:40:07.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T08:40:07Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.124;NA;"muddy";"muddy_water";"muddy";"muddy";"wet_muddy";"sediment";"other";"muddy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"5";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2558;"2558";"28/03/2019";"Adonga";"1";"50";"-";"-";"wet";"sandy_mud";"-";30;1;0;10;0;0;"-";"N";"N";20;"Belo";"100-604/605";NA;1.081164;"2019/03/28 08:26:08.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T08:26:08Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.773;31.74;"muddy";"muddy_water";"muddy";"muddy";"wet_muddy";"sediment";"other";"muddy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"6";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2557;"2557";"28/03/2019";"Adonga";"1";"40";"-";"-";"wet";"mud";"green";30;0;0;0;0;50;"-";"S";"N";20;"Belo";"100-601/602/603";"Green macroalgae + micro (parece)";5.992283;"2019/03/28 08:05:37.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T08:05:37Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.494;59.15;"muddy";"muddy_water";"muddy";"muddy";"wet_muddy";"sediment";"other";"muddy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"6";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2555;"2555";"27/03/2019";"Adonga";"1";"10";"-";"-";"dry";"sand";"-";15;0;0;0;0;0;"-";"S";"N";3;"Belo";"100-596/597";"yellowness";3.023266;"2019/03/27 10:12:05.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-27T10:12:05Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.031;3.47;"sandy";"sandy_water";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"training";"sandy";"2";"2";"2";"2";"2";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2554;"2554";"27/03/2019";"Adonga";"1";"15";"-";"-";"dry";"sand";"-";15;0;0;0;0;0;"-";"S";"N";3;"-";"-";"Yellowness, sedID+fotos=1-2555";2.150862;"2019/03/27 10:11:30.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-27T10:11:30Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.07;3.47;"sandy";"sandy_water";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"training";"sandy";"2";"2";"2";"2";"2";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2571;"2571";"28/03/2019";"Adonga";"1";"15";"-";"-";"wet";"muddy_sand";"uca";0;0;0;0;100;0;"H";"S";"N";6;"Belo";"100-626/627";"no frasco est� escrito 2570, yellowness";2.725029;"2019/03/28 11:59:08.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T11:59:08Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.07;9.97;"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"sandy_uca";"other";"4";"sandy_uca";"training";"sandy_uca";"1";"3";"2";"1";"1";"1";"sandy-with-FBA";"1";"1";NA;NA;NA;NA;NA;NA;NA;"Sand with FBA"
3;2569;"2569";"28/03/2019";"Adonga";"1";"25";"-";"-";"dry";"sand";"-";5;0;0;0;0;0;"-";"N";"N";3;"Belo";"100-624/625";NA;2.416666;"2019/03/28 10:52:26.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T10:52:26Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.193;1.68;"sandy";"sandy";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"validation";"sandy";"2";"2";"2";"2";"2";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2568;"2568";"28/03/2019";"Adonga";"1";"10";"-";"-";"dry";"sand";"-";5;0;0;0;0;0;"-";"N";"N";3;"Belo";"100-622/623";NA;4.21779;"2019/03/28 10:45:07.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T10:45:07Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.031;2.33;"sandy";"sandy";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"validation";"sandy";"2";"2";"2";"2";"2";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2566;"2566";"28/03/2019";"Adonga";"1";"10";"-";"-";"wet";"sandy_mud";"uca";10;0;0;20;100;0;"H";"N";"N";20;"Belo";"100-620/621";"pouco sandy";4.993292;"2019/03/28 10:33:16.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T10:33:16Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.031;NA;"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"other";"muddy_uca";"muddy_uca";"other";"7";"muddy_uca";"training";"muddy_uca";"2";"3";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2564;"2564";"28/03/2019";"Adonga";"1";"15";"-";"-";"wet";"sandy_mud";"uca";20;0;0;0;100;0;"H";"N";"N";19;"Belo";"100-616/617";"muito pouco sandy";9.955284;"2019/03/28 10:02:46.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-28T10:02:46Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.07;20.36;"muddy_uca";"muddy_uca_water";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"other";"muddy_uca";"muddy_uca";"other";"7";"muddy_uca";"training";"muddy_uca";"2";"3";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2437;"2437";"28/02/2019";"Adonga";"1";"20";"10YR";"8B";"wet";"sand";"-";10;2;0;0;0;0;"-";"N";"N";6;"MH_tel";"113550/113547/113544";NA;2.741216;"2019/02/28 11:30:40.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T11:30:40Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.124;6.37;"sandy";"sandy";"sandy";"sandy";"sandy";"sediment";"other";"sandy";"sandy";"other";"3";"sandy";"training";"sandy";"2";"4";"2";"2";"2";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2436;"2436";"28/02/2019";"Adonga";"1";"30";"10YR";"8B";"wet";"sand";"-";20;0;0;0;0;0;"-";"N";"N";6;"MH_tel";"111612/111605/111601";NA;3.134923;"2019/02/28 11:14:01.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T11:14:01Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.278;3.77;"sandy";"sandy_water";"sandy";"sandy";"wet_sandy";"sediment";"other";"sandy";"sandy";"other";"5";"wet_sandy";"training";"wet_sandy";"2";"2";"2";"3";"3";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2434;"2434";"28/02/2019";"Adonga";"1";"60";"10YR";"8B";"wet";"sand";"-";30;0;0;0;0;0;"-";"N";"N";7;"MH_tel";"104151/104155/104158";NA;5.209949;"2019/02/28 10:40:29.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T10:40:29Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";1.112;5.63;"sandy";"sandy_water";"sandy";"sandy";"wet_sandy";"sediment";"other";"sandy";"sandy";"other";"5";"wet_sandy";"validation";"wet_sandy";"2";"4";"2";"3";"3";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2433;"2433";"28/02/2019";"Adonga";"1";"5";"10YR";"8B";"-";"muddy_sand";"-";0;1;0;0;100;0;"L";"N";"N";18;"MH_tel";"102540/102543/102552";NA;1.732129;"2019/02/28 10:24:25.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T10:24:25Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.008;18.19;"sandy";"sandy";"muddy_sand";"muddy";"muddy";"sediment";"other";"sandy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"4";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2432;"2432";"28/02/2019";"Adonga";"1";"50";"10YR";"8B";"wet";"sand";"-";30;0;0;0;0;0;"-";"N";"N";5;"MH_tel";"100554/100558";NA;4.774843;"2019/02/28 10:04:09.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T10:04:09Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.773;5.02;"sandy";"sandy_water";"sandy";"sandy";"wet_sandy";"sediment";"other";"sandy";"sandy";"other";"5";"wet_sandy";"training";"wet_sandy";"2";"4";"2";"3";"1";"2";"sandy";"2";"1";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2449;"2449";"04/03/2019";"Adonga";"1";"25";"-";"-";"-";"muddy_sand";"-";0;5;0;0;0;0;"-";"N";"N";20;"Belo";"100-354/355";NA;1.957204;"2019/03/04 15:41:17.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-03-04T15:41:17Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.193;17.33;"sandy";"sandy";"muddy_sand";"muddy";"muddy";"sediment";"other";"sandy";"muddy";"other";"6";"muddy";"training";"muddy";"2";"4";"2";"4";"5";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2443;"2443";"28/02/2019";"Adonga";"1";"5";"10YR";"6A";"-";"mud";"uca";0;0;0;10;100;0;"H";"N";"N";20;"MH_tel";"132017/132011/132001";NA;-8388608;"2019/02/28 13:16:47.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T13:16:47Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";0.008;48.85;"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"muddy_uca";"other";"muddy_uca";"muddy_uca";"other";"7";"muddy_uca";"training";"muddy_uca";"2";"5";"1";"5";"6";"4";"muddy-with-FBA";"1";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
3;2442;"2442";"28/02/2019";"Adonga";"1";"100";"10YR";"7C";"-";"muddy_sand";"-";30;1;0;0;0;0;"-";"N";"N";13;"MH_tel";"130413/130408/130404";NA;8.456038;"2019/02/28 13:02:51.000";"<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>";"<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>";"<ctx:CreationTime>2019-02-28T13:02:51Z</ctx:CreationTime>";"gt_pontosbuffer_poligonos_plots";"C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots";3.09;18.03;"sandy";"sandy_water";"muddy_sand";"muddy";"wet_muddy";"sediment";"other";"sandy";"muddy";"other";"6";"muddy";"validation";"muddy";"2";"4";"2";"4";"4";"3";"muddy";"2";"2";NA;NA;NA;NA;NA;NA;NA;"not Sand with FBA"
